trip_id,start_time,end_time,headway_secs,exact_times
25937867,07:16:00,07:28:00,720,1
25937873,07:39:00,07:50:00,660,1
25937879,07:54:00,07:58:00,240,1
25938049,06:35:00,06:50:00,900,1
25938070,07:39:00,07:50:00,660,1
25938077,07:54:00,07:58:00,240,1
25937880,07:54:00,07:58:00,240,1
25937874,07:39:00,07:50:00,660,1
25937868,07:16:00,07:28:00,720,1
25937862,06:57:00,07:04:00,420,1
25937856,06:35:00,06:50:00,900,1
25938063,07:04:00,07:28:00,720,1
25937903,08:40:00,08:49:00,540,1
25937927,09:35:00,09:47:00,720,1
25937933,09:53:00,09:59:00,360,1
25937939,10:10:00,13:25:00,900,1
25937951,14:10:00,14:55:00,900,1
25937981,17:37:00,17:50:00,780,1
25937963,16:10:00,16:25:00,900,1
25938005,19:40:00,19:55:00,900,1
25937885,08:05:00,08:19:00,420,1
25937891,08:23:00,08:26:00,180,1
25937897,08:33:00,08:36:00,180,1
25937909,08:54:00,08:58:00,240,1
25938119,09:07:00,09:15:00,480,1
25938126,09:24:00,09:35:00,660,1
25938133,09:47:00,09:59:00,360,1
25938140,10:10:00,11:55:00,900,1
25938154,12:40:00,14:55:00,900,1
25938168,15:40:00,15:55:00,900,1
25938189,17:11:00,17:24:00,780,1
25938203,18:03:00,18:29:00,780,1
25938006,19:40:00,19:55:00,900,1
25937964,16:10:00,16:25:00,900,1
25937982,17:37:00,17:50:00,780,1
25937952,14:10:00,14:55:00,900,1
25937940,10:10:00,13:25:00,900,1
25937934,09:53:00,09:59:00,360,1
25937928,09:35:00,09:47:00,720,1
25937904,08:40:00,08:49:00,540,1
25937910,08:54:00,08:58:00,240,1
25937898,08:33:00,08:36:00,180,1
25937892,08:23:00,08:26:00,180,1
25937886,08:05:00,08:19:00,420,1
25938084,08:05:00,08:19:00,420,1
25938091,08:23:00,08:26:00,180,1
25938098,08:33:00,08:36:00,180,1
25938105,08:40:00,08:49:00,540,1
25938112,08:54:00,08:58:00,240,1
25937957,15:10:00,15:55:00,900,1
25937975,17:11:00,17:24:00,780,1
25937987,18:03:00,18:29:00,780,1
25937915,09:07:00,09:15:00,480,1
25938210,18:42:00,18:55:00,780,1
25938217,19:10:00,19:25:00,900,1
25937916,09:07:00,09:15:00,480,1
25937988,18:03:00,18:29:00,780,1
25937976,17:11:00,17:24:00,780,1
25937958,15:10:00,15:55:00,900,1
25937945,13:40:00,13:55:00,900,1
25938161,15:10:00,15:25:00,900,1
25937946,13:40:00,13:55:00,900,1
25938147,12:10:00,12:25:00,900,1
25938175,16:10:00,16:25:00,900,1
25937999,19:10:00,19:25:00,900,1
25938224,19:40:00,19:55:00,900,1
25938000,19:10:00,19:25:00,900,1
25937993,18:42:00,18:55:00,780,1
25938196,17:37:00,17:50:00,780,1
25937994,18:42:00,18:55:00,780,1
25919984,21:50:00,23:06:00,2280,1
25920008,21:50:00,23:06:00,2280,1
25919985,21:50:00,23:06:00,2280,1
25897528,06:35:00,07:05:00,1800,1
25897529,07:30:00,20:50:00,1500,1
25897530,21:20:00,23:20:00,1800,1
25897465,06:40:00,19:40:00,1200,1
25897468,20:05:00,21:20:00,1500,1
25897471,21:50:00,23:20:00,1800,1
25897480,06:35:00,07:05:00,1800,1
25897483,07:30:00,20:50:00,1500,1
25897486,21:20:00,23:20:00,1800,1
25954107,08:05:00,08:30:00,1500,1
25953942,19:04:00,19:29:00,1500,1
25953891,08:20:00,08:40:00,1200,1
25953873,06:00:00,06:20:00,1200,1
25953984,08:05:00,08:30:00,1500,1
25954029,16:50:00,17:15:00,1500,1
25954008,12:15:00,13:55:00,1500,1
25954103,06:00:00,06:25:00,1500,1
25954035,18:05:00,18:30:00,1500,1
25953930,17:20:00,17:40:00,1200,1
25953918,14:40:00,15:20:00,1200,1
25953897,09:20:00,10:20:00,1200,1
25953903,11:00:00,13:00:00,1200,1
25953924,16:00:00,16:40:00,1200,1
25954118,13:05:00,13:30:00,1500,1
25953990,09:20:00,09:45:00,1500,1
25954129,18:05:00,18:30:00,1500,1
25953951,20:42:00,21:30:00,1440,1
25954056,21:30:00,22:00:00,1800,1
25844622,06:38:00,06:50:00,720,1
25844629,07:03:00,07:27:00,720,1
25844636,07:40:00,07:52:00,720,1
25844845,06:38:00,06:50:00,720,1
25844846,06:38:00,06:50:00,720,1
25845117,06:35:00,07:23:00,960,1
25845096,10:15:00,10:42:00,1620,1
25845115,20:07:00,20:34:00,1620,1
25844567,17:00:00,17:27:00,1620,1
25844573,18:21:00,18:48:00,1620,1
25844576,19:14:00,19:41:00,1620,1
25844579,20:07:00,20:34:00,1620,1
25844543,09:48:00,11:36:00,1620,1
25844549,13:24:00,13:51:00,1620,1
25844534,08:00:00,08:30:00,1800,1
25845104,14:45:00,15:12:00,1620,1
25844851,07:03:00,07:27:00,720,1
25844852,07:03:00,07:27:00,720,1
25845120,07:39:00,07:56:00,1020,1
25845123,08:14:00,08:33:00,1140,1
25845126,08:51:00,09:10:00,1140,1
25845141,13:05:00,13:25:00,1200,1
25844552,14:18:00,14:45:00,1620,1
25844857,07:40:00,07:52:00,720,1
25844858,07:40:00,07:52:00,720,1
25845156,15:39:00,16:06:00,1620,1
25844863,08:07:00,08:22:00,900,1
25844864,08:07:00,08:22:00,900,1
25844643,08:07:00,09:22:00,900,1
25844664,10:33:00,10:52:00,1140,1
25844692,12:46:00,13:43:00,1140,1
25844727,16:05:00,16:16:00,660,1
25844706,14:40:00,14:59:00,1140,1
25844762,18:31:00,18:46:00,900,1
25844869,08:37:00,08:52:00,900,1
25844870,08:37:00,08:52:00,900,1
25844769,19:01:00,19:18:00,1020,1
25844713,15:18:00,15:37:00,1140,1
25844734,16:31:00,16:46:00,900,1
25844699,14:02:00,14:21:00,1140,1
25844650,09:37:00,09:55:00,1080,1
25844755,18:01:00,18:16:00,900,1
25844875,09:07:00,09:22:00,900,1
25844876,09:07:00,09:22:00,900,1
25844881,09:37:00,09:55:00,1080,1
25844882,09:37:00,09:55:00,1080,1
25845099,12:03:00,12:30:00,1620,1
25844546,12:03:00,12:57:00,1620,1
25844917,13:43:00,14:21:00,1140,1
25844918,13:43:00,14:21:00,1140,1
25845135,10:06:00,10:25:00,1140,1
25845138,10:45:00,12:45:00,1200,1
25845147,14:05:00,14:25:00,1200,1
25844893,10:33:00,11:49:00,1140,1
25844894,10:33:00,11:49:00,1140,1
25844671,11:11:00,11:30:00,1140,1
25844685,12:08:00,12:27:00,1140,1
25844899,12:08:00,12:27:00,1140,1
25844923,14:40:00,14:59:00,1140,1
25844911,13:05:00,13:24:00,1140,1
25844912,13:05:00,13:24:00,1140,1
25844924,14:40:00,14:59:00,1140,1
25844900,12:08:00,12:27:00,1140,1
25844741,17:01:00,17:16:00,900,1
25844935,15:37:00,15:53:00,960,1
25844936,15:37:00,15:53:00,960,1
25844941,16:05:00,16:16:00,660,1
25844942,16:05:00,16:16:00,660,1
25844776,19:35:00,19:52:00,1020,1
25844947,16:31:00,16:46:00,900,1
25844948,16:31:00,16:46:00,900,1
25845165,17:27:00,18:21:00,1620,1
25844783,20:09:00,20:26:00,1020,1
25844953,17:01:00,17:16:00,900,1
25844954,17:01:00,17:16:00,900,1
25844959,17:31:00,17:46:00,900,1
25844960,17:31:00,17:46:00,900,1
25844748,17:31:00,17:46:00,900,1
25844965,18:01:00,18:46:00,900,1
25844966,18:01:00,18:46:00,900,1
25844971,19:01:00,19:18:00,1020,1
25844972,19:01:00,19:18:00,1020,1
25844977,19:35:00,19:52:00,1020,1
25844978,19:35:00,19:52:00,1020,1
25844983,20:09:00,20:26:00,1020,1
25844984,20:09:00,20:26:00,1020,1
25839866,05:15:00,06:03:00,720,1
25839830,05:15:00,05:27:00,720,1
25839831,05:15:00,05:27:00,720,1
25839836,05:39:00,05:51:00,720,1
25839837,05:39:00,05:51:00,720,1
25929426,10:07:00,10:30:00,1380,1
25929449,05:30:00,05:54:00,1440,1
25929452,06:17:00,21:37:00,1380,1
25929420,07:03:00,07:26:00,1380,1
25929427,10:53:00,11:16:00,1380,1
25929432,13:34:00,14:20:00,1380,1
25929429,12:02:00,12:25:00,1380,1
25928904,12:02:00,12:48:00,1380,1
25928919,15:06:00,16:38:00,1380,1
25928892,08:35:00,09:21:00,1380,1
25928898,10:07:00,11:16:00,1380,1
25928973,06:15:00,06:30:00,900,1
25929029,10:15:00,12:21:00,1080,1
25929057,14:45:00,15:57:00,1080,1
25929043,13:15:00,13:51:00,1080,1
25929153,06:15:00,06:30:00,900,1
25929154,06:15:00,06:30:00,900,1
25929064,16:15:00,16:33:00,1080,1
25929071,16:57:00,17:21:00,1440,1
25929078,17:33:00,18:21:00,1440,1
25929085,18:33:00,18:57:00,1440,1
25928994,07:20:00,07:40:00,1200,1
25929434,15:06:00,15:29:00,1380,1
25928910,13:34:00,13:57:00,1380,1
25928922,17:01:00,17:24:00,1380,1
25928928,18:10:00,20:28:00,1380,1
25928883,06:40:00,07:26:00,1380,1
25929036,12:39:00,12:57:00,1080,1
25929099,19:42:00,19:57:00,900,1
25929106,20:31:00,21:22:00,1020,1
25929261,15:39:00,16:15:00,1080,1
25929262,15:39:00,16:15:00,1080,1
25929177,07:40:00,07:56:00,960,1
25929189,08:34:00,08:54:00,1200,1
25929190,08:34:00,08:54:00,1200,1
25929178,07:40:00,07:56:00,960,1
25929267,16:33:00,16:57:00,1440,1
25929279,17:33:00,17:57:00,1440,1
25929280,17:33:00,17:57:00,1440,1
25929268,16:33:00,16:57:00,1440,1
25929050,14:09:00,14:27:00,1080,1
25929022,09:39:00,09:57:00,1080,1
25929008,08:14:00,08:54:00,1200,1
25929441,18:33:00,18:56:00,1380,1
25929423,08:35:00,08:58:00,1380,1
25929201,09:39:00,09:57:00,1080,1
25929202,09:39:00,09:57:00,1080,1
25929213,10:33:00,10:51:00,1080,1
25929214,10:33:00,10:51:00,1080,1
25929219,11:09:00,11:45:00,1080,1
25929220,11:09:00,11:45:00,1080,1
25929225,12:03:00,12:21:00,1080,1
25929226,12:03:00,12:21:00,1080,1
25929231,12:39:00,12:57:00,1080,1
25929243,13:33:00,14:27:00,1080,1
25929244,13:33:00,14:27:00,1080,1
25929232,12:39:00,12:57:00,1080,1
25929444,20:05:00,20:28:00,1380,1
25929438,17:01:00,17:24:00,1380,1
25929255,15:03:00,15:21:00,1080,1
25929256,15:03:00,15:21:00,1080,1
25929291,18:33:00,18:57:00,1440,1
25929292,18:33:00,18:57:00,1440,1
25929303,19:42:00,19:57:00,900,1
25929304,19:42:00,19:57:00,900,1
25929309,20:31:00,20:48:00,1020,1
25929310,20:31:00,20:48:00,1020,1
25929315,21:05:00,21:22:00,1020,1
25929316,21:05:00,21:22:00,1020,1
25835816,22:20:00,23:00:00,1200,1
25835701,22:20:00,23:00:00,1200,1
25835710,22:20:00,23:00:00,1200,1
25835723,06:41:00,07:11:00,1800,1
25835730,07:31:00,07:49:00,1080,1
25835737,08:05:00,09:25:00,1200,1
25835744,16:46:00,17:10:00,1440,1
25835751,17:46:00,18:10:00,1440,1
25835758,18:46:00,19:13:00,1620,1
25835765,20:15:00,22:20:00,7500,1
25835772,22:40:00,23:00:00,1200,1
25835608,07:31:00,07:49:00,1080,1
25835609,07:31:00,07:49:00,1080,1
25835614,08:05:00,08:25:00,1200,1
25835615,08:05:00,08:25:00,1200,1
25835626,09:05:00,09:25:00,1200,1
25835627,09:05:00,09:25:00,1200,1
25852898,06:40:00,06:55:00,900,1
25852899,06:40:00,06:55:00,900,1
25853085,06:40:00,06:55:00,900,1
25852940,09:49:00,10:15:00,1560,1
25852941,09:49:00,10:15:00,1560,1
25852904,07:10:00,07:25:00,900,1
25852905,07:10:00,07:25:00,900,1
25853092,07:10:00,07:25:00,900,1
25852910,07:40:00,07:55:00,900,1
25852911,07:40:00,07:55:00,900,1
25853099,07:40:00,07:55:00,900,1
25853042,17:33:00,17:51:00,1080,1
25852916,08:12:00,08:30:00,1080,1
25852917,08:12:00,08:30:00,1080,1
25853043,17:33:00,17:51:00,1080,1
25853106,08:12:00,08:30:00,1080,1
25852934,09:05:00,09:23:00,1080,1
25852935,09:05:00,09:23:00,1080,1
25853127,09:05:00,09:23:00,1080,1
25853006,15:01:00,15:17:00,960,1
25853007,15:01:00,15:17:00,960,1
25853000,14:09:00,14:35:00,1560,1
25853001,14:09:00,14:35:00,1560,1
25853012,15:33:00,15:49:00,960,1
25853013,15:33:00,15:49:00,960,1
25853162,11:07:00,11:59:00,1560,1
25852964,11:33:00,11:59:00,1560,1
25852965,11:33:00,11:59:00,1560,1
25853190,13:43:00,14:00:00,1020,1
25853225,15:33:00,15:49:00,960,1
25853024,16:06:00,16:23:00,1020,1
25853218,15:01:00,15:17:00,960,1
25853239,16:06:00,16:23:00,1020,1
25853246,16:41:00,16:58:00,1020,1
25853025,16:06:00,16:23:00,1020,1
25853030,16:41:00,16:58:00,1020,1
25853031,16:41:00,16:58:00,1020,1
25853260,17:33:00,17:51:00,1080,1
25853048,18:09:00,18:26:00,1020,1
25853049,18:09:00,18:26:00,1020,1
25853267,18:09:00,18:26:00,1020,1
25853281,19:01:00,19:19:00,1080,1
25853060,19:01:00,19:19:00,1080,1
25853066,19:36:00,19:53:00,1020,1
25853067,19:36:00,19:53:00,1020,1
25853061,19:01:00,19:19:00,1080,1
25853288,19:36:00,19:53:00,1020,1
25858124,06:39:00,06:52:00,780,1
25858125,06:39:00,06:52:00,780,1
25858118,05:44:00,06:26:00,840,1
25858119,05:44:00,06:26:00,840,1
25857916,05:44:00,05:58:00,840,1
25857923,06:12:00,06:26:00,840,1
25857930,06:39:00,06:52:00,780,1
25858130,07:05:00,07:18:00,780,1
25857937,07:05:00,07:18:00,780,1
25858131,07:05:00,07:18:00,780,1
25858342,08:20:00,08:40:00,1200,1
25858333,07:00:00,07:20:00,1200,1
25858136,07:31:00,07:44:00,780,1
25858137,07:31:00,07:44:00,780,1
25857944,07:31:00,07:57:00,780,1
25858148,08:08:00,08:20:00,720,1
25858149,08:08:00,08:20:00,720,1
25857951,08:10:00,08:23:00,780,1
25858154,08:32:00,08:56:00,720,1
25858155,08:32:00,08:56:00,720,1
25857958,08:36:00,08:49:00,780,1
25858160,09:08:00,09:20:00,720,1
25858070,19:13:00,19:29:00,960,1
25858161,09:08:00,09:20:00,720,1
25857965,09:02:00,09:28:00,780,1
25858166,09:32:00,09:56:00,720,1
25858167,09:32:00,09:56:00,720,1
25858390,15:00:00,15:20:00,1200,1
25857972,09:41:00,09:54:00,780,1
25857979,10:08:00,10:26:00,1080,1
25858172,10:08:00,10:26:00,1080,1
25858173,10:08:00,10:26:00,1080,1
25858354,10:00:00,10:20:00,1200,1
25858184,11:02:00,11:56:00,1080,1
25858196,12:32:00,12:50:00,1080,1
25858214,14:02:00,14:20:00,1080,1
25858226,15:14:00,15:50:00,1080,1
25857993,11:02:00,13:26:00,1080,1
25858007,14:02:00,14:20:00,1080,1
25858021,15:14:00,15:50:00,1080,1
25858227,15:14:00,15:50:00,1080,1
25858215,14:02:00,14:20:00,1080,1
25858197,12:32:00,12:50:00,1080,1
25858185,11:02:00,11:56:00,1080,1
25858381,13:20:00,14:00:00,1200,1
25858202,13:08:00,13:26:00,1080,1
25858232,16:08:00,16:26:00,1080,1
25858028,16:08:00,16:26:00,1080,1
25858233,16:08:00,16:26:00,1080,1
25858203,13:08:00,13:26:00,1080,1
25858220,14:38:00,14:56:00,1080,1
25858221,14:38:00,14:56:00,1080,1
25858014,14:38:00,14:56:00,1080,1
25858268,19:01:00,19:17:00,960,1
25858269,19:01:00,19:17:00,960,1
25858238,16:42:00,16:57:00,900,1
25858042,17:13:00,17:28:00,900,1
25858239,16:42:00,16:57:00,900,1
25858035,16:42:00,16:58:00,960,1
25858244,17:13:00,17:28:00,900,1
25858245,17:13:00,17:28:00,900,1
25858056,18:13:00,18:28:00,900,1
25858250,17:44:00,17:59:00,900,1
25858251,17:44:00,17:59:00,900,1
25858049,17:43:00,17:58:00,900,1
25858256,18:15:00,18:30:00,900,1
25858257,18:15:00,18:30:00,900,1
25858063,18:43:00,18:58:00,900,1
25858274,19:33:00,19:49:00,960,1
25858275,19:33:00,19:49:00,960,1
25858280,20:05:00,20:30:00,1500,1
25858281,20:05:00,20:30:00,1500,1
25858084,20:05:00,20:30:00,1500,1
25899012,06:30:00,07:00:00,900,1
25899015,07:20:00,19:40:00,1200,1
25898588,05:14:00,05:28:00,840,1
25898797,05:14:00,05:28:00,840,1
25898798,05:14:00,05:28:00,840,1
25898803,05:42:00,05:54:00,720,1
25898804,05:42:00,05:54:00,720,1
25898875,11:10:00,11:28:00,1080,1
25898770,19:35:00,19:54:00,1140,1
25898777,20:19:00,20:44:00,1500,1
25898665,11:10:00,11:28:00,1080,1
25898756,18:41:00,18:59:00,1080,1
25898595,05:42:00,06:08:00,780,1
25898602,06:19:00,07:14:00,660,1
25898609,07:26:00,07:48:00,660,1
25898616,08:01:00,08:27:00,780,1
25898876,11:10:00,11:28:00,1080,1
25898809,06:06:00,06:17:00,660,1
25898810,06:06:00,06:17:00,660,1
25898821,06:40:00,06:52:00,720,1
25898822,06:40:00,06:52:00,720,1
25898827,07:03:00,07:25:00,660,1
25898828,07:03:00,07:25:00,660,1
25898833,07:33:00,07:55:00,660,1
25898839,08:07:00,08:19:00,720,1
25898941,17:40:00,17:56:00,960,1
25898935,17:09:00,17:25:00,960,1
25898936,17:09:00,17:25:00,960,1
25898942,17:40:00,17:56:00,960,1
25898840,08:07:00,08:19:00,720,1
25898834,07:33:00,07:55:00,660,1
25898700,13:34:00,13:52:00,1080,1
25898623,08:40:00,08:53:00,780,1
25898845,08:31:00,09:19:00,720,1
25898846,08:31:00,09:19:00,720,1
25898905,13:34:00,14:46:00,1080,1
25898923,16:07:00,16:23:00,960,1
25898707,14:10:00,14:28:00,1080,1
25898686,12:40:00,12:58:00,1080,1
25898742,16:39:00,17:54:00,900,1
25898721,15:04:00,15:40:00,1080,1
25898644,09:43:00,09:58:00,900,1
25898924,16:07:00,16:23:00,960,1
25898906,13:34:00,14:46:00,1080,1
25898887,12:04:00,12:22:00,1080,1
25898630,09:05:00,09:18:00,780,1
25898888,12:04:00,12:22:00,1080,1
25898857,09:42:00,09:58:00,960,1
25898858,09:42:00,09:58:00,960,1
25898735,16:12:00,16:24:00,720,1
25898658,10:34:00,10:52:00,1080,1
25898869,10:34:00,10:52:00,1080,1
25898965,19:35:00,19:54:00,1140,1
25898966,19:35:00,19:54:00,1140,1
25898870,10:34:00,10:52:00,1080,1
25898679,12:04:00,12:22:00,1080,1
25898893,12:40:00,12:58:00,1080,1
25898894,12:40:00,12:58:00,1080,1
25898911,15:04:00,15:22:00,1080,1
25898912,15:04:00,15:22:00,1080,1
25898917,15:37:00,15:52:00,900,1
25898918,15:37:00,15:52:00,900,1
25898929,16:38:00,16:54:00,960,1
25898930,16:38:00,16:54:00,960,1
25898947,18:11:00,18:27:00,960,1
25898948,18:11:00,18:27:00,960,1
25898749,18:09:00,18:25:00,960,1
25898953,18:43:00,18:59:00,960,1
25898954,18:43:00,18:59:00,960,1
25872593,08:04:00,08:30:00,1560,1
25872687,06:46:00,07:12:00,1560,1
25872485,05:35:00,05:57:00,1320,1
25872491,06:34:00,06:51:00,1020,1
25872494,07:08:00,07:25:00,1020,1
25872533,14:04:00,14:25:00,1260,1
25872560,18:37:00,18:58:00,1260,1
25872698,13:16:00,14:08:00,1560,1
25872701,15:52:00,16:18:00,1560,1
25872707,19:48:00,20:16:00,1680,1
25872641,19:48:00,20:16:00,1680,1
25872617,13:42:00,14:34:00,1560,1
25872638,18:54:00,19:20:00,1560,1
25872602,09:48:00,11:06:00,1560,1
25872497,07:42:00,07:59:00,1020,1
25872688,07:38:00,08:30:00,1560,1
25872500,08:16:00,08:50:00,1020,1
25872700,15:00:00,15:26:00,1560,1
25872605,11:32:00,11:58:00,1560,1
25872506,09:31:00,09:52:00,1260,1
25872512,10:34:00,10:55:00,1260,1
25872527,13:01:00,13:22:00,1260,1
25872703,17:10:00,17:36:00,1560,1
25872635,17:36:00,18:28:00,1560,1
25872629,16:18:00,16:44:00,1560,1
25872518,11:37:00,11:58:00,1260,1
25872695,11:32:00,11:58:00,1560,1
25872704,18:02:00,18:28:00,1560,1
25872539,15:07:00,15:28:00,1260,1
25872554,17:34:00,17:55:00,1260,1
25872548,16:31:00,16:52:00,1260,1
25872569,20:05:00,20:29:00,1440,1
25940776,07:50:00,10:00:00,600,1
25940782,10:15:00,17:00:00,900,1
25940788,17:10:00,19:10:00,600,1
25940794,19:25:00,19:40:00,900,1
25940885,09:00:00,19:15:00,900,1
25940806,09:00:00,19:15:00,900,1
25940815,09:00:00,19:15:00,900,1
25940824,07:50:00,10:00:00,600,1
25940831,10:15:00,17:00:00,900,1
25940838,17:10:00,19:10:00,600,1
25940845,19:25:00,19:40:00,900,1
25940783,10:15:00,17:00:00,900,1
25940777,07:50:00,10:00:00,600,1
25940795,19:25:00,19:40:00,900,1
25940789,17:10:00,19:10:00,600,1
25920300,07:50:00,10:00:00,600,1
25920306,10:15:00,17:00:00,900,1
25920312,17:10:00,19:10:00,600,1
25920318,19:25:00,19:40:00,900,1
25920409,09:00:00,19:15:00,900,1
25920330,09:00:00,19:15:00,900,1
25920339,09:00:00,19:15:00,900,1
25920348,07:50:00,10:00:00,600,1
25920355,10:15:00,17:00:00,900,1
25920362,17:10:00,19:10:00,600,1
25920369,19:25:00,19:40:00,900,1
25920307,10:15:00,17:00:00,900,1
25920301,07:50:00,10:00:00,600,1
25920319,19:25:00,19:40:00,900,1
25920313,17:10:00,19:10:00,600,1
25848906,06:35:00,07:00:00,1500,1
25848913,07:24:00,07:45:00,1260,1
25848920,08:05:00,09:45:00,1200,1
25848927,10:15:00,15:45:00,1800,1
25848934,16:12:00,16:38:00,1560,1
25848941,17:06:00,19:54:00,1680,1
25848948,20:20:00,20:46:00,1560,1
25848955,21:16:00,21:52:00,1080,1
25848962,22:15:00,23:15:00,1800,1
25849006,08:05:00,08:25:00,1200,1
25849007,08:05:00,08:25:00,1200,1
25849018,09:05:00,09:25:00,1200,1
25849019,09:05:00,09:25:00,1200,1
25849060,12:45:00,13:45:00,1800,1
25849061,12:45:00,13:45:00,1800,1
25849168,22:45:00,23:15:00,1800,1
25849169,22:45:00,23:15:00,1800,1
25849114,18:02:00,18:30:00,1680,1
25849115,18:02:00,18:30:00,1680,1
25849156,21:34:00,21:52:00,1080,1
25849157,21:34:00,21:52:00,1080,1
25908902,06:48:00,07:12:00,1440,1
25908909,07:35:00,09:35:00,1200,1
25908916,10:00:00,16:00:00,1800,1
25908923,16:24:00,19:40:00,1680,1
25908930,20:07:00,20:33:00,1560,1
25908782,07:35:00,07:55:00,1200,1
25908783,07:35:00,07:55:00,1200,1
25908794,08:35:00,09:15:00,1200,1
25908836,14:00:00,14:30:00,1800,1
25908854,16:00:00,16:24:00,1440,1
25908866,17:20:00,18:16:00,1680,1
25908878,19:12:00,19:40:00,1680,1
25908879,19:12:00,19:40:00,1680,1
25908867,17:20:00,18:16:00,1680,1
25908855,16:00:00,16:24:00,1440,1
25908837,14:00:00,14:30:00,1800,1
25908795,08:35:00,09:15:00,1200,1
25908800,09:35:00,10:00:00,1500,1
25908801,09:35:00,10:00:00,1500,1
25908806,10:30:00,11:30:00,1800,1
25908807,10:30:00,11:30:00,1800,1
25837300,05:45:00,06:37:00,780,1
25837098,05:45:00,05:58:00,780,1
25837301,05:45:00,06:37:00,780,1
25837312,07:04:00,07:22:00,1080,1
25837105,06:11:00,06:24:00,780,1
25837313,07:04:00,07:22:00,1080,1
25837112,06:37:00,06:47:00,600,1
25837438,21:10:00,21:30:00,1200,1
25837439,21:10:00,21:30:00,1200,1
25837318,07:39:00,07:58:00,1140,1
25837336,09:37:00,12:37:00,1800,1
25837119,07:04:00,07:22:00,1080,1
25837126,07:39:00,08:17:00,1140,1
25837140,09:37:00,10:07:00,1800,1
25837161,12:07:00,12:37:00,1800,1
25837337,09:37:00,12:37:00,1800,1
25837319,07:39:00,07:58:00,1140,1
25837217,17:05:00,18:01:00,1680,1
25837324,08:17:00,08:57:00,1200,1
25837325,08:17:00,08:57:00,1200,1
25837133,08:37:00,09:17:00,1200,1
25837147,10:37:00,11:07:00,1800,1
25837182,14:07:00,14:37:00,1800,1
25837252,20:30:00,20:50:00,1200,1
25837402,18:01:00,18:30:00,1740,1
25837403,18:01:00,18:30:00,1740,1
25837259,21:10:00,21:30:00,1200,1
25929744,09:07:00,09:27:00,1200,1
25929750,09:53:00,12:53:00,1800,1
25929774,15:22:00,15:52:00,1800,1
25929732,07:31:00,07:48:00,1020,1
25929870,11:53:00,13:53:00,1800,1
25929842,07:31:00,07:48:00,1020,1
25929849,08:07:00,09:27:00,1200,1
25929856,09:53:00,10:23:00,1800,1
25929891,15:52:00,16:52:00,1800,1
25929733,07:31:00,07:48:00,1020,1
25929775,15:22:00,15:52:00,1800,1
25929751,09:53:00,12:53:00,1800,1
25929745,09:07:00,09:27:00,1200,1
25929768,14:23:00,14:52:00,1740,1
25929786,16:52:00,17:20:00,1680,1
25929738,08:07:00,08:47:00,1200,1
25929884,14:52:00,15:22:00,1800,1
25929739,08:07:00,08:47:00,1200,1
25929787,16:52:00,17:20:00,1680,1
25929769,14:23:00,14:52:00,1740,1
25929863,10:53:00,11:23:00,1800,1
25886309,21:55:00,23:40:00,900,1
25886279,24:10:00,24:25:00,900,1
25886285,07:15:00,08:00:00,900,1
25886291,08:10:00,09:00:00,600,1
25886297,09:12:00,17:00:00,720,1
25886303,17:10:00,21:40:00,600,1
25886328,09:15:00,09:25:00,600,1
25886329,09:36:00,21:12:00,720,1
25886330,21:25:00,23:40:00,900,1
25886332,24:10:00,24:25:00,900,1
25886335,08:45:00,09:25:00,600,1
25886338,09:36:00,22:12:00,720,1
25886341,22:25:00,23:40:00,900,1
25886187,09:15:00,09:25:00,600,1
25886190,09:36:00,21:12:00,720,1
25886193,21:25:00,23:40:00,900,1
25886214,24:10:00,24:25:00,900,1
25886221,07:15:00,08:00:00,900,1
25886228,08:10:00,09:00:00,600,1
25886235,09:12:00,17:00:00,720,1
25886242,17:10:00,21:40:00,600,1
25886249,21:55:00,23:40:00,900,1
25886280,24:10:00,24:25:00,900,1
25886304,17:10:00,21:40:00,600,1
25886298,09:12:00,17:00:00,720,1
25886292,08:10:00,09:00:00,600,1
25886286,07:15:00,08:00:00,900,1
25886310,21:55:00,23:40:00,900,1
25857215,24:10:00,24:25:00,900,1
25857221,07:15:00,08:00:00,900,1
25857227,08:10:00,09:00:00,600,1
25857233,09:12:00,17:00:00,720,1
25857239,17:10:00,21:40:00,600,1
25857245,21:55:00,23:40:00,900,1
25857264,09:15:00,09:25:00,600,1
25857265,09:36:00,21:12:00,720,1
25857266,21:25:00,23:40:00,900,1
25857268,24:10:00,24:25:00,900,1
25857271,08:45:00,09:25:00,600,1
25857274,09:36:00,22:12:00,720,1
25857277,22:25:00,23:40:00,900,1
25857129,21:25:00,23:40:00,900,1
25857123,09:15:00,09:25:00,600,1
25857126,09:36:00,21:12:00,720,1
25857150,24:10:00,24:25:00,900,1
25857157,07:15:00,08:00:00,900,1
25857164,08:10:00,09:00:00,600,1
25857171,09:12:00,17:00:00,720,1
25857178,17:10:00,21:40:00,600,1
25857185,21:55:00,23:40:00,900,1
25857246,21:55:00,23:40:00,900,1
25857240,17:10:00,21:40:00,600,1
25857234,09:12:00,17:00:00,720,1
25857228,08:10:00,09:00:00,600,1
25857222,07:15:00,08:00:00,900,1
25857216,24:10:00,24:25:00,900,1
25940546,09:00:00,21:30:00,600,1
25940552,21:45:00,22:45:00,900,1
25940534,07:10:00,07:30:00,600,1
25940540,07:50:00,08:50:00,1200,1
25940669,07:10:00,07:30:00,600,1
