service_id,date,exception_type
25913679,20201201,1
25913679,20201208,1
25913679,20191225,1
25913679,20200101,1
25913679,20200603,1
25913679,20200610,1
25913679,20200402,1
25913679,20200611,1
25913679,20191101,1
25913679,20200501,1
25913679,20201225,1
25913672,20191201,1
25913672,20191208,1
25913672,20200216,1
25913672,20201101,1
25913672,20201005,1
25913672,20200225,1
25913672,20201201,1
25913672,20201208,1
25913672,20191225,1
25913672,20200101,1
25913672,20200603,1
25913672,20200610,1
25913672,20200402,1
25913672,20200611,1
25913672,20191101,1
25913672,20200501,1
25913672,20201225,1
25913673,20191201,1
25913673,20191208,1
25913673,20200216,1
25913673,20201101,1
25913673,20201005,1
25913673,20200225,1
25913673,20201201,1
25913673,20201208,1
25913673,20191225,1
25913673,20200101,1
25913673,20200603,1
25913673,20200610,1
25913673,20200402,1
25913673,20200611,1
25913673,20191101,1
25913673,20200501,1
25913673,20201225,1
25913674,20191201,1
25913674,20191208,1
25913674,20200216,1
25913674,20201101,1
25913674,20201005,1
25913674,20200225,1
25913674,20201201,1
25913674,20201208,1
25913674,20191225,1
25913674,20200101,1
25913674,20200603,1
25913674,20200610,1
25913674,20200402,1
25913674,20200611,1
25913674,20191101,1
25913674,20200501,1
25913674,20201225,1
25913684,20191201,1
25913684,20191208,1
25913684,20200216,1
25913684,20201101,1
25913684,20201005,1
25913684,20200225,1
25913684,20201201,1
25913684,20201208,1
25913684,20191225,1
25913684,20200101,1
25913684,20200603,1
25913684,20200610,1
25913684,20200402,1
25913684,20200611,1
25913684,20191101,1
25913684,20200501,1
25913684,20201225,1
25912912,20191005,1
25912912,20200404,1
25912912,20200425,1
25912912,20200613,1
25912867,20191005,1
25912867,20200404,1
25912867,20200425,1
25912867,20200613,1
25912870,20191005,1
25912870,20200404,1
25912870,20200425,1
25912870,20200613,1
25912873,20191005,1
25912873,20200404,1
25912873,20200425,1
25912873,20200613,1
25912876,20191005,1
25912876,20200404,1
25912876,20200425,1
25912876,20200613,1
25912879,20191005,1
25912879,20200404,1
25912879,20200425,1
25912879,20200613,1
25912882,20191005,1
25912882,20200404,1
25912882,20200425,1
25912882,20200613,1
25912885,20191005,1
25912885,20200404,1
25912885,20200425,1
25912885,20200613,1
25912888,20191005,1
25912888,20200404,1
25912888,20200425,1
25912888,20200613,1
25912891,20191005,1
25912891,20200404,1
25912891,20200425,1
25912891,20200613,1
25912894,20191005,1
25912894,20200404,1
25912894,20200425,1
25912894,20200613,1
25912897,20191005,1
25912897,20200404,1
25912897,20200425,1
25912897,20200613,1
25912900,20191005,1
25912900,20200404,1
25912900,20200425,1
25912900,20200613,1
25912903,20191005,1
25912903,20200404,1
25912903,20200425,1
25912903,20200613,1
25912861,20191005,1
25912861,20200404,1
25912861,20200425,1
25912861,20200613,1
25913662,20191201,1
25913662,20191208,1
25913662,20200216,1
25913662,20201101,1
25913662,20201005,1
25913662,20200225,1
25913662,20201201,1
25913662,20201208,1
25913662,20191225,1
25913662,20200101,1
25913662,20200603,1
25913662,20200610,1
25913662,20200402,1
25913662,20200611,1
25913662,20191101,1
25913662,20200501,1
25913662,20201225,1
25913667,20191201,1
25913667,20191208,1
25913667,20200216,1
25913667,20201101,1
25913667,20201005,1
25913667,20200225,1
25913667,20201201,1
25913667,20201208,1
25913667,20191225,1
25913667,20200101,1
25913667,20200603,1
25913667,20200610,1
25913667,20200402,1
25913667,20200611,1
25913667,20191101,1
25913667,20200501,1
25913667,20201225,1
25913659,20191201,1
25913659,20191208,1
25913659,20200216,1
25913659,20201101,1
25913659,20201005,1
25913659,20200225,1
25913659,20201201,1
25913659,20201208,1
25913659,20191225,1
25913659,20200101,1
25913659,20200603,1
25913659,20200610,1
25913659,20200402,1
25913659,20200611,1
25913659,20191101,1
25913659,20200501,1
25913659,20201225,1
25913677,20191201,1
25913677,20191208,1
25913677,20200216,1
25913677,20201101,1
25913677,20201005,1
25913677,20200225,1
25913677,20201201,1
25913677,20201208,1
25913677,20191225,1
25913677,20200101,1
25913677,20200603,1
25913677,20200610,1
25913677,20200402,1
25913677,20200611,1
25913677,20191101,1
25913677,20200501,1
25913677,20201225,1
25913678,20191201,1
25913678,20191208,1
25913678,20200216,1
25913678,20201101,1
25913678,20201005,1
25913678,20200225,1
25913678,20201201,1
25913678,20201208,1
25913678,20191225,1
25913678,20200101,1
25913678,20200603,1
25913678,20200610,1
25913678,20200402,1
25913678,20200611,1
25913678,20191101,1
25913678,20200501,1
25913678,20201225,1
25913664,20191201,1
25913664,20191208,1
25913664,20200216,1
25913664,20201101,1
25913664,20201005,1
25913664,20200225,1
25913664,20201201,1
25913664,20201208,1
25913664,20191225,1
25913664,20200101,1
25913664,20200603,1
25913664,20200610,1
25913664,20200402,1
25913664,20200611,1
25913664,20191101,1
25913664,20200501,1
25913664,20201225,1
25913682,20191201,1
25913682,20191208,1
25913682,20200216,1
25913682,20201101,1
25913682,20201005,1
25913682,20200225,1
25913682,20201201,1
25913682,20201208,1
25913682,20191225,1
25913682,20200101,1
25913682,20200603,1
25913682,20200610,1
25913682,20200402,1
25913682,20200611,1
25913682,20191101,1
25913682,20200501,1
25913682,20201225,1
25913683,20191201,1
25913683,20191208,1
25913683,20200216,1
25913683,20201101,1
25913683,20201005,1
25913683,20200225,1
25913683,20201201,1
25913683,20201208,1
25913683,20191225,1
25913683,20200101,1
25913683,20200603,1
25913683,20200610,1
25913683,20200402,1
25913683,20200611,1
25913683,20191101,1
25913683,20200501,1
25913683,20201225,1
25913686,20191201,1
25913686,20191208,1
25913686,20200216,1
25913686,20201101,1
25913686,20201005,1
25913686,20200225,1
25913686,20201201,1
25913686,20201208,1
25913686,20191225,1
25913686,20200101,1
25913686,20200603,1
25913686,20200610,1
25913686,20200402,1
25913686,20200611,1
25913686,20191101,1
25913686,20200501,1
25913686,20201225,1
25913676,20191201,1
25913676,20191208,1
25913676,20200216,1
25913676,20201101,1
25913676,20201005,1
25913676,20200225,1
25913676,20201201,1
25913676,20201208,1
25913676,20191225,1
25913676,20200101,1
25913676,20200603,1
25913676,20200610,1
25913676,20200402,1
25913676,20200611,1
25913676,20191101,1
25913676,20200501,1
25913676,20201225,1
25913669,20191201,1
25913669,20191208,1
25913669,20200216,1
25913669,20201101,1
25913669,20201005,1
25913669,20200225,1
25913669,20201201,1
25913669,20201208,1
25913669,20191225,1
25913669,20200101,1
25913669,20200603,1
25913669,20200610,1
25913669,20200402,1
25913669,20200611,1
25913669,20191101,1
25913669,20200501,1
25913669,20201225,1
25913670,20191201,1
25913670,20191208,1
25913670,20200216,1
25913670,20201101,1
25913670,20201005,1
25913670,20200225,1
25913670,20201201,1
25913670,20201208,1
25913670,20191225,1
25913670,20200101,1
25913670,20200603,1
25913670,20200610,1
25913670,20200402,1
25913670,20200611,1
25913670,20191101,1
25913670,20200501,1
25913670,20201225,1
25913665,20191201,1
25913665,20191208,1
25913665,20200216,1
25913665,20201101,1
25913665,20201005,1
25913665,20200225,1
25913665,20201201,1
25913665,20201208,1
25913665,20191225,1
25913665,20200101,1
25913665,20200603,1
25913665,20200610,1
25913665,20200402,1
25913665,20200611,1
25913665,20191101,1
25913665,20200501,1
25913665,20201225,1
25913661,20191201,1
25913661,20191208,1
25913661,20200216,1
25913661,20201101,1
25913661,20201005,1
25913661,20200225,1
25913661,20201201,1
25913661,20201208,1
25913661,20191225,1
25913661,20200101,1
25913661,20200603,1
25913661,20200610,1
25913661,20200402,1
25913661,20200611,1
25913661,20191101,1
25913661,20200501,1
25913661,20201225,1
25913680,20191201,1
25913680,20191208,1
25913680,20200216,1
25913680,20201101,1
25913680,20201005,1
25913680,20200225,1
25913680,20201201,1
25913680,20201208,1
25913680,20191225,1
25913680,20200101,1
25913680,20200603,1
25913680,20200610,1
25913680,20200402,1
25913680,20200611,1
25913680,20191101,1
25913680,20200501,1
25913680,20201225,1
25913687,20191201,1
25913687,20191208,1
25913687,20200216,1
25913687,20201101,1
25913687,20201005,1
25913687,20200225,1
25913687,20201201,1
25913687,20201208,1
25913687,20191225,1
25913687,20200101,1
25913687,20200603,1
25913687,20200610,1
25913687,20200402,1
25913687,20200611,1
25913687,20191101,1
25913687,20200501,1
25913687,20201225,1
25913668,20191201,1
25913668,20191208,1
25913668,20200216,1
25913668,20201101,1
25913668,20201005,1
25913668,20200225,1
25913668,20201201,1
25913668,20201208,1
25913668,20191225,1
25913668,20200101,1
25913668,20200603,1
25913668,20200610,1
25913668,20200402,1
25913668,20200611,1
25913668,20191101,1
25913668,20200501,1
25913668,20201225,1
25913689,20191201,1
25913689,20191208,1
25913689,20200216,1
25913689,20201101,1
25913689,20201005,1
25913689,20200225,1
25913689,20201201,1
25913689,20201208,1
25913689,20191225,1
25913689,20200101,1
25913689,20200603,1
25913689,20200610,1
25913689,20200402,1
25913689,20200611,1
25913689,20191101,1
25913689,20200501,1
25913689,20201225,1
25913690,20191201,1
25913690,20191208,1
25913690,20200216,1
25913690,20201101,1
25913690,20201005,1
25913690,20200225,1
25913690,20201201,1
25913690,20201208,1
25913690,20191225,1
25913690,20200101,1
25913690,20200603,1
25913690,20200610,1
25913690,20200402,1
25913690,20200611,1
25913690,20191101,1
25913690,20200501,1
25913690,20201225,1
25902491,20191201,1
25902491,20191208,1
25902491,20200216,1
25902491,20201101,1
25902491,20201005,1
25902491,20200225,1
25902491,20201201,1
25902491,20201208,1
25902491,20191225,1
25902491,20200101,1
25902491,20200603,1
25902491,20200610,1
25902491,20200402,1
25902491,20200611,1
25902491,20191101,1
25902491,20200501,1
25902491,20201225,1
25902492,20191201,1
25902492,20191208,1
25902492,20200216,1
25902492,20201101,1
25902492,20201005,1
25902492,20200225,1
25902492,20201201,1
25902492,20201208,1
25902492,20191225,1
25902492,20200101,1
25902492,20200603,1
25902492,20200610,1
25902492,20200402,1
25902492,20200611,1
25902492,20191101,1
25902492,20200501,1
25902492,20201225,1
25902493,20191201,1
25902493,20191208,1
25902493,20200216,1
25902493,20201101,1
25902493,20201005,1
25902493,20200225,1
25902493,20201201,1
25902493,20201208,1
25902493,20191225,1
25902493,20200101,1
25902493,20200603,1
25902493,20200610,1
25902493,20200402,1
25902493,20200611,1
25902493,20191101,1
25902493,20200501,1
25902493,20201225,1
25902494,20191201,1
25902494,20191208,1
25902494,20200216,1
25902494,20201101,1
25902494,20201005,1
25902494,20200225,1
25902494,20201201,1
25902494,20201208,1
25902494,20191225,1
25902494,20200101,1
25902494,20200603,1
25902494,20200610,1
25902494,20200402,1
25902494,20200611,1
25902494,20191101,1
25902494,20200501,1
25902494,20201225,1
25902495,20191201,1
25902495,20191208,1
25902495,20200216,1
25902495,20201101,1
25902495,20201005,1
25902495,20200225,1
25902495,20201201,1
25902495,20201208,1
25902495,20191225,1
25902495,20200101,1
25902495,20200603,1
25902495,20200610,1
25902495,20200402,1
25902495,20200611,1
25902495,20191101,1
25902495,20200501,1
25902495,20201225,1
25902496,20191201,1
25902496,20191208,1
25902496,20200216,1
25902496,20201101,1
25902496,20201005,1
25902496,20200225,1
25902496,20201201,1
25902496,20201208,1
25902496,20191225,1
25902496,20200101,1
25902496,20200603,1
25902496,20200610,1
25902496,20200402,1
25902496,20200611,1
25902496,20191101,1
25902496,20200501,1
25902496,20201225,1
25902497,20191201,1
25902497,20191208,1
25902497,20200216,1
25902497,20201101,1
25902497,20201005,1
25902497,20200225,1
25902497,20201201,1
25902497,20201208,1
25902497,20191225,1
25902497,20200101,1
25902497,20200603,1
25902497,20200610,1
25902497,20200402,1
25902497,20200611,1
25902497,20191101,1
25902497,20200501,1
25902497,20201225,1
25902498,20191201,1
25902498,20191208,1
25902498,20200216,1
25902498,20201101,1
25902498,20201005,1
25902498,20200225,1
25902498,20201201,1
25902498,20201208,1
25902498,20191225,1
25902498,20200101,1
25902498,20200603,1
25902498,20200610,1
25902498,20200402,1
25902498,20200611,1
25902498,20191101,1
25902498,20200501,1
25902498,20201225,1
25902499,20191201,1
25902499,20191208,1
25902499,20200216,1
25902499,20201101,1
25902499,20201005,1
25902499,20200225,1
25902499,20201201,1
25902499,20201208,1
25902499,20191225,1
25902499,20200101,1
25902499,20200603,1
25902499,20200610,1
25902499,20200402,1
25902499,20200611,1
25902499,20191101,1
25902499,20200501,1
25902499,20201225,1
25902500,20191201,1
25902500,20191208,1
25902500,20200216,1
25902500,20201101,1
25902500,20201005,1
25902500,20200225,1
25902500,20201201,1
25902500,20201208,1
25902500,20191225,1
25902500,20200101,1
25902500,20200603,1
25902500,20200610,1
25902500,20200402,1
25902500,20200611,1
25902500,20191101,1
25902500,20200501,1
25902500,20201225,1
25902501,20191201,1
25902501,20191208,1
25902501,20200216,1
25902501,20201101,1
25902501,20201005,1
25902501,20200225,1
25902501,20201201,1
25902501,20201208,1
25902501,20191225,1
25902501,20200101,1
25902501,20200603,1
25902501,20200610,1
25902501,20200402,1
25902501,20200611,1
25902501,20191101,1
25902501,20200501,1
25902501,20201225,1
25902502,20191201,1
25902502,20191208,1
25902502,20200216,1
25902502,20201101,1
25902502,20201005,1
25902502,20200225,1
25902502,20201201,1
25902502,20201208,1
25902502,20191225,1
25902502,20200101,1
25902502,20200603,1
25902502,20200610,1
25902502,20200402,1
25902502,20200611,1
25902502,20191101,1
25902502,20200501,1
25902502,20201225,1
25902503,20191201,1
25902503,20191208,1
25902503,20200216,1
25902503,20201101,1
25902503,20201005,1
25902503,20200225,1
25902503,20201201,1
25902503,20201208,1
25902503,20191225,1
25902503,20200101,1
25902503,20200603,1
25902503,20200610,1
25902503,20200402,1
25902503,20200611,1
25902503,20191101,1
25902503,20200501,1
25902503,20201225,1
25901913,20191005,1
25901913,20200404,1
25901913,20200425,1
25901913,20200613,1
25901916,20191005,1
25901916,20200404,1
25901916,20200425,1
25901916,20200613,1
25901919,20191005,1
25901919,20200404,1
25901919,20200425,1
25901919,20200613,1
25901922,20191005,1
25901922,20200404,1
25901922,20200425,1
25901922,20200613,1
25901925,20191005,1
25901925,20200404,1
25901925,20200425,1
25901925,20200613,1
25901928,20191005,1
25901928,20200404,1
25901928,20200425,1
25901928,20200613,1
25901931,20191005,1
25901931,20200404,1
25901931,20200425,1
25901931,20200613,1
25901934,20191005,1
25901934,20200404,1
25901934,20200425,1
25901934,20200613,1
25901937,20191005,1
25901937,20200404,1
25901937,20200425,1
25901937,20200613,1
25901940,20191005,1
25901940,20200404,1
25901940,20200425,1
25901940,20200613,1
25901943,20191005,1
25901943,20200404,1
25901943,20200425,1
25901943,20200613,1
25901946,20191005,1
25901946,20200404,1
25901946,20200425,1
25901946,20200613,1
25901949,20191005,1
25901949,20200404,1
25901949,20200425,1
25901949,20200613,1
25913885,20191005,1
25913885,20200404,1
25913885,20200425,1
25913885,20200613,1
25913888,20191005,1
25913888,20200404,1
25913888,20200425,1
25913888,20200613,1
25913894,20191005,1
25913894,20200404,1
25913894,20200425,1
25913894,20200613,1
25913897,20191005,1
25913897,20200404,1
25913897,20200425,1
25913897,20200613,1
25913903,20191005,1
25913903,20200404,1
25913903,20200425,1
25913903,20200613,1
25913909,20191005,1
25913909,20200404,1
25913909,20200425,1
25913909,20200613,1
25913912,20191005,1
25913912,20200404,1
25913912,20200425,1
25913912,20200613,1
25913915,20191005,1
25913915,20200404,1
25913915,20200425,1
25913915,20200613,1
25913918,20191005,1
25913918,20200404,1
25913918,20200425,1
25913918,20200613,1
25913927,20191005,1
25913927,20200404,1
25913927,20200425,1
25913927,20200613,1
25913930,20191005,1
25913930,20200404,1
25913930,20200425,1
25913930,20200613,1
25913936,20191005,1
25913936,20200404,1
25913936,20200425,1
25913936,20200613,1
25913945,20191005,1
25913945,20200404,1
25913945,20200425,1
25913945,20200613,1
25913957,20191005,1
25913957,20200404,1
25913957,20200425,1
25913957,20200613,1
25913960,20191005,1
25913960,20200404,1
25913960,20200425,1
25913960,20200613,1
25913948,20191005,1
25913948,20200404,1
25913948,20200425,1
25913948,20200613,1
25913951,20191005,1
25913951,20200404,1
25913951,20200425,1
25913951,20200613,1
25913933,20191005,1
25913933,20200404,1
25913933,20200425,1
25913933,20200613,1
25913891,20191005,1
25913891,20200404,1
25913891,20200425,1
25913891,20200613,1
25913882,20191005,1
25913882,20200404,1
25913882,20200425,1
25913882,20200613,1
25913942,20191005,1
25913942,20200404,1
25913942,20200425,1
25913942,20200613,1
25913939,20191005,1
25913939,20200404,1
25913939,20200425,1
25913939,20200613,1
25913906,20191005,1
25913906,20200404,1
25913906,20200425,1
25913906,20200613,1
25913900,20191005,1
25913900,20200404,1
25913900,20200425,1
25913900,20200613,1
25913921,20191005,1
25913921,20200404,1
25913921,20200425,1
25913921,20200613,1
25913924,20191005,1
25913924,20200404,1
25913924,20200425,1
25913924,20200613,1
25913954,20191005,1
25913954,20200404,1
25913954,20200425,1
25913954,20200613,1
25914971,20191201,1
25914971,20191208,1
25914971,20200216,1
25914971,20201101,1
25914971,20201005,1
25914971,20200225,1
25914971,20201201,1
25914971,20201208,1
25914971,20191225,1
25914971,20200101,1
25914971,20200603,1
25914971,20200610,1
25914971,20200402,1
25914971,20200611,1
25914971,20191101,1
25914971,20200501,1
25914971,20201225,1
25914972,20191201,1
25914972,20191208,1
25914972,20200216,1
25914972,20201101,1
25914972,20201005,1
25914972,20200225,1
25914972,20201201,1
25914972,20201208,1
25914972,20191225,1
25914972,20200101,1
25914972,20200603,1
25914972,20200610,1
25914972,20200402,1
25914972,20200611,1
25914972,20191101,1
25914972,20200501,1
25914972,20201225,1
25914973,20191201,1
25914973,20191208,1
25914973,20200216,1
25914973,20201101,1
25914973,20201005,1
25914973,20200225,1
25914973,20201201,1
25914973,20201208,1
25914973,20191225,1
25914973,20200101,1
25914973,20200603,1
25914973,20200610,1
25914973,20200402,1
25914973,20200611,1
25914973,20191101,1
25914973,20200501,1
25914973,20201225,1
25914974,20191201,1
25914974,20191208,1
25914974,20200216,1
25914974,20201101,1
25914974,20201005,1
25914974,20200225,1
25914974,20201201,1
25914974,20201208,1
25914974,20191225,1
25914974,20200101,1
25914974,20200603,1
25914974,20200610,1
25914974,20200402,1
25914974,20200611,1
25914974,20191101,1
25914974,20200501,1
25914974,20201225,1
25914975,20191201,1
25914975,20191208,1
25914975,20200216,1
25914975,20201101,1
25914975,20201005,1
25914975,20200225,1
25914975,20201201,1
25914975,20201208,1
25914975,20191225,1
25914975,20200101,1
25914975,20200603,1
25914975,20200610,1
25914975,20200402,1
25914975,20200611,1
25914975,20191101,1
25914975,20200501,1
25914975,20201225,1
25914976,20191201,1
25914976,20191208,1
25914976,20200216,1
25914976,20201101,1
25914976,20201005,1
25914976,20200225,1
25914976,20201201,1
25914976,20201208,1
25914976,20191225,1
25914976,20200101,1
25914976,20200603,1
25914976,20200610,1
25914976,20200402,1
25914976,20200611,1
25914976,20191101,1
25914976,20200501,1
25914976,20201225,1
25914977,20191201,1
25914977,20191208,1
25914977,20200216,1
25914977,20201101,1
25914977,20201005,1
25914977,20200225,1
25914977,20201201,1
25914977,20201208,1
25914977,20191225,1
25914977,20200101,1
25914977,20200603,1
25914977,20200610,1
25914977,20200402,1
25914977,20200611,1
25914977,20191101,1
25914977,20200501,1
25914977,20201225,1
25914978,20191201,1
25914978,20191208,1
25914978,20200216,1
25914978,20201101,1
25914978,20201005,1
25914978,20200225,1
25914978,20201201,1
25914978,20201208,1
25914978,20191225,1
25914978,20200101,1
25914978,20200603,1
25914978,20200610,1
25914978,20200402,1
25914978,20200611,1
25914978,20191101,1
25914978,20200501,1
25914978,20201225,1
25914982,20191201,1
25914982,20191208,1
25914982,20200216,1
25914982,20201101,1
25914982,20201005,1
25914982,20200225,1
25914982,20201201,1
25914982,20201208,1
25914982,20191225,1
25914982,20200101,1
25914982,20200603,1
25914982,20200610,1
25914982,20200402,1
25914982,20200611,1
25914982,20191101,1
25914982,20200501,1
25914982,20201225,1
25914979,20191201,1
25914979,20191208,1
25914979,20200216,1
25914979,20201101,1
25914979,20201005,1
25914979,20200225,1
25914979,20201201,1
25914979,20201208,1
25914979,20191225,1
25914979,20200101,1
25914979,20200603,1
25914979,20200610,1
25914979,20200402,1
25914979,20200611,1
25914979,20191101,1
25914979,20200501,1
25914979,20201225,1
25914980,20191201,1
25914980,20191208,1
25914980,20200216,1
25914980,20201101,1
25914980,20201005,1
25914980,20200225,1
25914980,20201201,1
25914980,20201208,1
25914980,20191225,1
25914980,20200101,1
25914980,20200603,1
25914980,20200610,1
25914980,20200402,1
25914980,20200611,1
25914980,20191101,1
25914980,20200501,1
25914980,20201225,1
25914981,20191201,1
25914981,20191208,1
25914981,20200216,1
25914981,20201101,1
25914981,20201005,1
25914981,20200225,1
25914981,20201201,1
25914981,20201208,1
25914981,20191225,1
25914981,20200101,1
25914981,20200603,1
25914981,20200610,1
25914981,20200402,1
25914981,20200611,1
25914981,20191101,1
25914981,20200501,1
25914981,20201225,1
25914983,20191201,1
25914983,20191208,1
25914983,20200216,1
25914983,20201101,1
25914983,20201005,1
25914983,20200225,1
25914983,20201201,1
25914983,20201208,1
25914983,20191225,1
25914983,20200101,1
25914983,20200603,1
25914983,20200610,1
25914983,20200402,1
25914983,20200611,1
25914983,20191101,1
25914983,20200501,1
25914983,20201225,1
25914984,20191201,1
25914984,20191208,1
25914984,20200216,1
25914984,20201101,1
25914984,20201005,1
25914984,20200225,1
25914984,20201201,1
25914984,20201208,1
25914984,20191225,1
25914984,20200101,1
25914984,20200603,1
25914984,20200610,1
25914984,20200402,1
25914984,20200611,1
25914984,20191101,1
25914984,20200501,1
25914984,20201225,1
25914985,20191201,1
25914985,20191208,1
25914985,20200216,1
25914985,20201101,1
25914985,20201005,1
25914985,20200225,1
25914985,20201201,1
25914985,20201208,1
25914985,20191225,1
25914985,20200101,1
25914985,20200603,1
25914985,20200610,1
25914985,20200402,1
25914985,20200611,1
25914985,20191101,1
25914985,20200501,1
25914985,20201225,1
25914986,20191201,1
25914986,20191208,1
25914986,20200216,1
25914986,20201101,1
25914986,20201005,1
25914986,20200225,1
25914986,20201201,1
25914986,20201208,1
25914986,20191225,1
25914986,20200101,1
25914986,20200603,1
25914986,20200610,1
25914986,20200402,1
25914986,20200611,1
25914986,20191101,1
25914986,20200501,1
25914986,20201225,1
25914987,20191201,1
25914987,20191208,1
25914987,20200216,1
25914987,20201101,1
25914987,20201005,1
25914987,20200225,1
25914987,20201201,1
25914987,20201208,1
25914987,20191225,1
25914987,20200101,1
25914987,20200603,1
25914987,20200610,1
25914987,20200402,1
25914987,20200611,1
25914987,20191101,1
25914987,20200501,1
25914987,20201225,1
25914991,20191201,1
25914991,20191208,1
25914991,20200216,1
25914991,20201101,1
25914991,20201005,1
25914991,20200225,1
25914991,20201201,1
25914991,20201208,1
25914991,20191225,1
25914991,20200101,1
25914991,20200603,1
25914991,20200610,1
25914991,20200402,1
25914991,20200611,1
25914991,20191101,1
25914991,20200501,1
25914991,20201225,1
25914988,20191201,1
25914988,20191208,1
25914988,20200216,1
25914988,20201101,1
25914988,20201005,1
25914988,20200225,1
25914988,20201201,1
25914988,20201208,1
25914988,20191225,1
25914988,20200101,1
25914988,20200603,1
25914988,20200610,1
25914988,20200402,1
25914988,20200611,1
25914988,20191101,1
25914988,20200501,1
25914988,20201225,1
25914989,20191201,1
25914989,20191208,1
25914989,20200216,1
25914989,20201101,1
25914989,20201005,1
25914989,20200225,1
25914989,20201201,1
25914989,20201208,1
25914989,20191225,1
25914989,20200101,1
25914989,20200603,1
25914989,20200610,1
25914989,20200402,1
25914989,20200611,1
25914989,20191101,1
25914989,20200501,1
25914989,20201225,1
25914990,20191201,1
25914990,20191208,1
25914990,20200216,1
25914990,20201101,1
25914990,20201005,1
25914990,20200225,1
25914990,20201201,1
25914990,20201208,1
25914990,20191225,1
25914990,20200101,1
25914990,20200603,1
25914990,20200610,1
25914990,20200402,1
25914990,20200611,1
25914990,20191101,1
25914990,20200501,1
25914990,20201225,1
25914992,20191201,1
25914992,20191208,1
25914992,20200216,1
25914992,20201101,1
25914992,20201005,1
25914992,20200225,1
25914992,20201201,1
25914992,20201208,1
25914992,20191225,1
25914992,20200101,1
25914992,20200603,1
25914992,20200610,1
25914992,20200402,1
25914992,20200611,1
25914992,20191101,1
25914992,20200501,1
25914992,20201225,1
25914993,20191201,1
25914993,20191208,1
25914993,20200216,1
25914993,20201101,1
25914993,20201005,1
25914993,20200225,1
25914993,20201201,1
25914993,20201208,1
25914993,20191225,1
25914993,20200101,1
25914993,20200603,1
25914993,20200610,1
25914993,20200402,1
25914993,20200611,1
25914993,20191101,1
25914993,20200501,1
25914993,20201225,1
25914994,20191201,1
25914994,20191208,1
25914994,20200216,1
25914994,20201101,1
25914994,20201005,1
25914994,20200225,1
25914994,20201201,1
25914994,20201208,1
25914994,20191225,1
25914994,20200101,1
25914994,20200603,1
25914994,20200610,1
25914994,20200402,1
25914994,20200611,1
25914994,20191101,1
25914994,20200501,1
25914994,20201225,1
25914995,20191201,1
25914995,20191208,1
25914995,20200216,1
25914995,20201101,1
25914995,20201005,1
25914995,20200225,1
25914995,20201201,1
25914995,20201208,1
25914995,20191225,1
25914995,20200101,1
25914995,20200603,1
25914995,20200610,1
25914995,20200402,1
25914995,20200611,1
25914995,20191101,1
25914995,20200501,1
25914995,20201225,1
25914996,20191201,1
25914996,20191208,1
25914996,20200216,1
25914996,20201101,1
25914996,20201005,1
25914996,20200225,1
25914996,20201201,1
25914996,20201208,1
25914996,20191225,1
25914996,20200101,1
25914996,20200603,1
25914996,20200610,1
25914996,20200402,1
25914996,20200611,1
25914996,20191101,1
25914996,20200501,1
25914996,20201225,1
25914997,20191201,1
25914997,20191208,1
25914997,20200216,1
25914997,20201101,1
25914997,20201005,1
25914997,20200225,1
25914997,20201201,1
25914997,20201208,1
25914997,20191225,1
25914997,20200101,1
25914997,20200603,1
25914997,20200610,1
25914997,20200402,1
25914997,20200611,1
25914997,20191101,1
25914997,20200501,1
25914997,20201225,1
25914998,20191201,1
25914998,20191208,1
25914998,20200216,1
25914998,20201101,1
25914998,20201005,1
25914998,20200225,1
25914998,20201201,1
25914998,20201208,1
25914998,20191225,1
25914998,20200101,1
25914998,20200603,1
25914998,20200610,1
25914998,20200402,1
25914998,20200611,1
25914998,20191101,1
25914998,20200501,1
25914998,20201225,1
25914999,20191201,1
25914999,20191208,1
25914999,20200216,1
25914999,20201101,1
25914999,20201005,1
25914999,20200225,1
25914999,20201201,1
25914999,20201208,1
25914999,20191225,1
25914999,20200101,1
25914999,20200603,1
25914999,20200610,1
25914999,20200402,1
25914999,20200611,1
25914999,20191101,1
25914999,20200501,1
25914999,20201225,1
25915000,20191201,1
25915000,20191208,1
25915000,20200216,1
25915000,20201101,1
25915000,20201005,1
25915000,20200225,1
25915000,20201201,1
25915000,20201208,1
25915000,20191225,1
25915000,20200101,1
25915000,20200603,1
25915000,20200610,1
25915000,20200402,1
25915000,20200611,1
25915000,20191101,1
25915000,20200501,1
25915000,20201225,1
25915004,20191201,1
25915004,20191208,1
25915004,20200216,1
25915004,20201101,1
25915004,20201005,1
25915004,20200225,1
25915004,20201201,1
25915004,20201208,1
25915004,20191225,1
25915004,20200101,1
25915004,20200603,1
25915004,20200610,1
25915004,20200402,1
25915004,20200611,1
25915004,20191101,1
25915004,20200501,1
25915004,20201225,1
25915001,20191201,1
25915001,20191208,1
25915001,20200216,1
25915001,20201101,1
25915001,20201005,1
25915001,20200225,1
25915001,20201201,1
25915001,20201208,1
25915001,20191225,1
25915001,20200101,1
25915001,20200603,1
25915001,20200610,1
25915001,20200402,1
25915001,20200611,1
25915001,20191101,1
25915001,20200501,1
25915001,20201225,1
25915002,20191201,1
25915002,20191208,1
25915002,20200216,1
25915002,20201101,1
25915002,20201005,1
25915002,20200225,1
25915002,20201201,1
25915002,20201208,1
25915002,20191225,1
25915002,20200101,1
25915002,20200603,1
